"ResultId","WordLength","Date","Journal","Risk","Year","Focus","Facts.Causes","Facts.Mitigation","Facts.Populations","Framing.Causes","Framing.Mitigation","Framing.Solutions","Framing.Populations","Sentiment","Threat","Demographics"
"urn:contentItem:40JF-TH70-00C6-D3JC-00000-00",884,"2000-06-22 00:00:00+00:00","USA Today","Stroke",2000,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:40BG-G9V0-00C6-D012-00000-00",1930,"2000-05-25 00:00:00+00:00","USA Today","Stroke",2000,"Mentions once","Not mentioned and not implied","Medical procedures, Innovations/Technology","Demographics of person with health risk or at-risk populations, e.g., [Age = elderly]","Not mentioned and not implied","80","10","Mostly individual","-1","6",""
"urn:contentItem:414X-J9G0-000W-61SY-00000-00",407,"2000-09-07 00:00:00+00:00","Tampa Bay Times","Stroke",2000,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:40R0-5HT0-000W-62MD-00000-00",971,"2000-07-13 00:00:00+00:00","Tampa Bay Times","Stroke",2000,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:411X-Y5W0-000W-636J-00000-00",537,"2000-08-24 00:00:00+00:00","Tampa Bay Times","Stroke",2000,"Mentions once","Not mentioned and not implied","Not mentioned and not implied","Age = elderly, Gender = female","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Only individual","0","3",""
"urn:contentItem:44H8-NSN0-0109-T1S0-00000-00",1386,"2001-11-24 00:00:00+00:00","New York Times","Stroke",2001,"Mentions once","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Mostly individual","0","2",""
"urn:contentItem:42XX-PC20-0109-T497-00000-00",427,"2001-04-30 00:00:00+00:00","New York Times","Stroke",2001,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:42M8-1RD0-00J2-32S9-00000-00",523,"2001-03-20 00:00:00+00:00","Star Tribune","Stroke",2001,"Mentions once","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Mostly individual","0","5",""
"urn:contentItem:42SF-45H0-0109-T04B-00000-00",1028,"2001-04-09 00:00:00+00:00","New York Times","Stroke",2001,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:430M-HFF0-0109-T208-00000-00",1441,"2001-05-08 00:00:00+00:00","New York Times","Stroke",2001,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:46B7-M7S0-01CN-H0H5-00000-00",1320,"2002-07-21 00:00:00+00:00","New York Times","Stroke",2002,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:455P-F780-00J2-33T1-00000-00",1358,"2002-02-17 00:00:00+00:00","Star Tribune","Stroke",2002,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:45XT-MGC0-01DF-Y4YY-00000-00",638,"2002-05-28 00:00:00+00:00","Tampa Bay Times","Stroke",2002,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:45GT-2860-01CN-H438-00000-00",1097,"2002-04-02 00:00:00+00:00","New York Times","Stroke",2002,"Slightly","['Lifestyle']","['Diet', 'Other behavior']","['Age = older adults']","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Mostly individual","0","2",""
"urn:contentItem:46H0-03T0-00J2-32P0-00000-00",224,"2002-08-10 00:00:00+00:00","Star Tribune","Stroke",2002,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:49H7-GYN0-00J2-31MB-00000-00",626,"2003-09-11 00:00:00+00:00","Star Tribune","Stroke",2003,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Mostly individual","0","1",""
"urn:contentItem:47V7-X8R0-01KN-23XY-00000-00",676,"2003-02-03 00:00:00+00:00","New York Times","Stroke",2003,"Mentions once","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Mostly individual","0","5",""
"urn:contentItem:487D-P6P0-010F-K1CK-00000-00",1280,"2003-03-27 00:00:00+00:00","USA Today","Stroke",2003,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:496Y-78N0-01DF-Y3MV-00000-00",694,"2003-08-03 00:00:00+00:00","Tampa Bay Times","Stroke",2003,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:498S-H150-01KN-2167-00000-00",651,"2003-08-12 00:00:00+00:00","New York Times","Stroke",2003,"Mentions once","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Mostly collective","0","1",""
"urn:contentItem:4BWT-X1P0-010F-K3SM-00000-00",508,"2004-03-10 00:00:00+00:00","USA Today","Stroke",2004,"Mentions once","['Lifestyle']","['Diet', 'Exercise', 'Policy', 'Not mentioned and not implied']","Not mentioned and not implied","100","100","10","Mostly collective","0","5",""
"urn:contentItem:4DS3-M720-01DF-Y0PY-00000-00",368,"2004-11-10 00:00:00+00:00","Tampa Bay Times","Stroke",2004,"Mentions once","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Mostly collective","-5","6",""
"urn:contentItem:4CG2-J410-01DF-Y2S5-00000-00",788,"2004-05-25 00:00:00+00:00","Tampa Bay Times","Stroke",2004,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:4C9G-NNP0-TW8F-G2SX-00000-00",691,"2004-05-04 00:00:00+00:00","New York Times","Stroke",2004,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:4DG5-TYD0-010F-K4PM-00000-00",418,"2004-10-04 00:00:00+00:00","USA Today","Stroke",2004,"Mentions once","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:4FXF-7NT0-TW8F-G1TD-00000-00",664,"2005-04-11 00:00:00+00:00","New York Times","Stroke",2005,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:4GRS-1040-01DF-Y20R-00000-00",697,"2005-07-29 00:00:00+00:00","Tampa Bay Times","Stroke",2005,"Mentions once","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","3",""
"urn:contentItem:4G8P-J240-TW8F-G22S-00000-00",853,"2005-05-29 00:00:00+00:00","New York Times","Stroke",2005,"Mentions once","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0 (Neutral)","1 (Not at all)",""
"urn:contentItem:4HMD-TT20-TW8F-G2FD-00000-00",543,"2005-11-22 00:00:00+00:00","New York Times","Stroke",2005,"Mentions once","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","5",""
"urn:contentItem:4H17-F690-01DF-Y4GW-00000-00",245,"2005-09-02 00:00:00+00:00","Tampa Bay Times","Stroke",2005,"Mentions once","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Mostly individual","0","5",""
"urn:contentItem:4KWH-1G20-TX2T-W212-00000-00",358,"2006-09-13 00:00:00+00:00","Star Tribune","Stroke",2006,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0 (Neutral)","1 (Not at all)",""
"urn:contentItem:4JP2-MTT0-TX31-W1BC-00000-00",1512,"2006-04-10 00:00:00+00:00","USA Today","Stroke",2006,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:4KDG-G7R0-TX4Y-72KF-00000-00",853,"2006-07-14 00:00:00+00:00","Tampa Bay Times","Stroke",2006,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:4M6X-P6W0-TW8F-G1RH-00000-00",368,"2006-10-28 00:00:00+00:00","New York Times","Stroke",2006,"Mentions once","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Mostly individual","-5","7",""
"urn:contentItem:4J2H-V8N0-TX4Y-72D8-00000-00",717,"2006-01-17 00:00:00+00:00","Tampa Bay Times","Stroke",2006,"Mentions once","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Mostly individual","0","1",""
"urn:contentItem:4PVX-N4B0-TX31-W1C1-00000-00",885,"2007-10-10 00:00:00+00:00","USA Today","Stroke",2007,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:4NR1-30K0-TX4Y-72F1-00000-00",805,"2007-05-13 00:00:00+00:00","Tampa Bay Times","Stroke",2007,"Not at all","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:4R28-YVT0-TW8F-G1G5-00000-00",2563,"2007-11-04 00:00:00+00:00","New York Times","Stroke",2007,"Mentions once","['Not mentioned and not implied']","['Not mentioned and not implied']","['Not mentioned and not implied']","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","Not mentioned and not implied","0","1",""
"urn:contentItem:4P6W-7F70-TX4Y-729W-00000-00",338,"2007-07-17 00:00:00+00:00","Tampa Bay Times","Stroke",2007,"Mentions once","Not mentioned and not implied","['Medication']","Not mentioned and not implied","Not mentioned and not implied","80","0","Only collective","0","5",""
